113.357794,23.157774,30
113.357792,23.157773,30
113.35779,23.157773,30
113.357789,23.157772,30
113.357787,23.157772,30
113.357785,23.157771,30
113.357783,23.157771,30
113.357781,23.15777,30
113.357779,23.15777,30
113.357777,23.157769,30
113.357776,23.157769,30
113.357774,23.157768,30
113.357772,23.157768,30
113.35777,23.157768,30
113.357768,23.157767,30
113.357766,23.157767,30
113.357765,23.157766,30
113.357763,23.157766,30
113.357761,23.157765,30
113.357759,23.157765,30
113.357757,23.157764,30
113.357755,23.157764,30
113.357753,23.157763,30
113.357752,23.157763,30
113.35775,23.157763,30
113.357748,23.157762,30
113.357746,23.157762,30
113.357744,23.157761,30
113.357742,23.157761,30
113.35774,23.15776,30
113.357739,23.15776,30
113.357737,23.157759,30
113.357735,23.157759,30
113.357733,23.157758,30
113.357731,23.157758,30
113.357729,23.157757,30
113.357728,23.157757,30
113.357726,23.157757,30
113.357724,23.157756,30
113.357722,23.157756,30
113.35772,23.157755,30
113.357718,23.157755,30
113.357716,23.157754,30
113.357715,23.157754,30
113.357713,23.157753,30
113.357711,23.157753,30
113.357709,23.157752,30
113.357707,23.157752,30
113.357705,23.157752,30
113.357703,23.157751,30
113.357702,23.157751,30
113.3577,23.15775,30
113.357698,23.15775,30
113.357696,23.157749,30
113.357694,23.157749,30
113.357692,23.157748,30
113.357691,23.157748,30
113.357689,23.157747,30
113.357687,23.157747,30
113.357685,23.157747,30
113.357683,23.157746,30
113.357681,23.157746,30
113.357679,23.157745,30
113.357678,23.157745,30
113.357676,23.157744,30
113.357674,23.157744,30
113.357672,23.157743,30
113.35767,23.157743,30
113.357668,23.157742,30
113.357666,23.157742,30
113.357665,23.157741,30
113.357663,23.157741,30
113.357661,23.157741,30
113.357659,23.15774,30
113.357657,23.15774,30
113.357655,23.157739,30
113.357654,23.157739,30
113.357652,23.157738,30
113.35765,23.157738,30
113.357648,23.157737,30
113.357646,23.157737,30
113.357644,23.157736,30
113.357642,23.157736,30
113.357641,23.157736,30
113.357639,23.157735,30
113.357637,23.157735,30
113.357635,23.157734,30
113.357633,23.157734,30
113.357631,23.157733,30
113.35763,23.157733,30
113.357628,23.157732,30
113.357626,23.157732,30
113.357624,23.157731,30
113.357622,23.157731,30
113.35762,23.15773,30
113.357618,23.15773,30
113.357617,23.15773,30
113.357615,23.157729,30
113.357613,23.157729,30
113.357611,23.157728,30
113.357609,23.157728,30
113.357607,23.157727,30
113.357605,23.157727,30
113.357604,23.157726,30
113.357602,23.157726,30
113.3576,23.157725,30
113.357598,23.157725,30
113.357596,23.157725,30
113.357594,23.157724,30
113.357593,23.157724,30
113.357591,23.157723,30
113.357589,23.157723,30
113.357587,23.157722,30
113.357585,23.157722,30
113.357583,23.157721,30
113.357581,23.157721,30
113.35758,23.15772,30
113.357578,23.15772,30
113.357576,23.157719,30
113.357572,23.157719,30
113.35757,23.157718,30
113.357568,23.157718,30
113.357566,23.157717,30
113.357565,23.157717,30
113.357563,23.157716,30
113.357561,23.157716,30
113.357559,23.157715,30
113.357557,23.157715,30
113.357555,23.157715,30
113.357553,23.157714,30
113.357551,23.157714,30
113.35755,23.157713,30
113.357548,23.157713,30
113.357546,23.157712,30
113.357544,23.157712,30
113.357542,23.157711,30
113.35754,23.157711,30
113.357538,23.157711,30
113.357536,23.15771,30
113.357534,23.15771,30
113.357533,23.157709,30
113.357531,23.157709,30
113.357529,23.157708,30
113.357527,23.157708,30
113.357525,23.157707,30
113.357523,23.157707,30
113.357521,23.157707,30
113.357519,23.157706,30
113.357518,23.157706,30
113.357516,23.157705,30
113.357514,23.157705,30
113.357512,23.157704,30
113.35751,23.157704,30
113.357508,23.157703,30
113.357506,23.157703,30
113.357504,23.157703,30
113.357502,23.157702,30
113.357501,23.157702,30
113.357499,23.157701,30
113.357497,23.157701,30
113.357495,23.1577,30
113.357493,23.1577,30
113.357491,23.157699,30
113.357489,23.157699,30
113.357487,23.157699,30
113.357486,23.157698,30
113.357484,23.157698,30
113.357482,23.157697,30
113.35748,23.157697,30
113.357478,23.157696,30
113.357476,23.157696,30
113.357474,23.157695,30
113.357472,23.157695,30
113.35747,23.157695,30
113.357469,23.157694,30
113.357467,23.157694,30
113.357465,23.157693,30
113.357463,23.157693,30
113.357461,23.157692,30
113.357459,23.157692,30
113.357457,23.157691,30
113.357455,23.157691,30
113.357454,23.157691,30
113.357452,23.15769,30
113.35745,23.15769,30
113.357448,23.157689,30
113.357446,23.157689,30
113.357444,23.157688,30
113.357442,23.157688,30
113.35744,23.157687,30
113.357438,23.157687,30
113.357437,23.157687,30
113.357435,23.157686,30
113.357433,23.157686,30
113.357431,23.157685,30
113.357429,23.157685,30
113.357427,23.157684,30
113.357425,23.157684,30
113.357423,23.157683,30
113.357422,23.157683,30
113.356752,23.152404,50
113.35675,23.152404,50
113.356748,23.152404,50
113.356746,23.152403,50
113.356745,23.152403,50
113.356743,23.152403,50
113.356741,23.152403,50
113.356739,23.152403,50
113.356737,23.152403,50
113.356735,23.152402,50
113.356733,23.152402,50
113.356731,23.152402,50
113.356729,23.152402,50
113.356727,23.152402,50
113.356725,23.152401,50
113.356723,23.152401,50
113.356721,23.152401,50
113.356719,23.152401,50
113.356717,23.152401,50
113.356715,23.1524,50
113.356713,23.1524,50
113.356711,23.1524,50
113.35671,23.1524,50
113.356708,23.1524,50
113.356706,23.152399,50
113.356704,23.152399,50
113.356702,23.152399,50
113.3567,23.152399,50
113.356698,23.152399,50
113.356696,23.152399,50
113.356694,23.152398,50
113.356692,23.152398,50
113.35669,23.152398,50
113.356688,23.152398,50
113.356686,23.152398,50
113.356684,23.152397,50
113.356682,23.152397,50
113.35668,23.152397,50
113.356678,23.152397,50
113.356676,23.152397,50
113.356675,23.152396,50
113.356673,23.152396,50
113.356671,23.152396,50
113.356669,23.152396,50
113.356667,23.152396,50
113.356665,23.152395,50
113.356663,23.152395,50
113.356661,23.152395,50
113.356659,23.152395,50
113.356657,23.152395,50
113.356655,23.152395,50
113.356653,23.152394,50
113.356651,23.152394,50
113.356649,23.152394,50
113.356647,23.152394,50
113.356645,23.152394,50
113.356643,23.152393,50
113.356641,23.152393,50
113.356639,23.152393,50
113.356638,23.152393,50
113.356636,23.152393,50
113.356634,23.152392,50
113.356632,23.152392,50
113.35663,23.152392,50
113.356628,23.152392,50
113.356626,23.152392,50
113.356624,23.152391,50
113.356622,23.152391,50
113.35662,23.152391,50
113.356618,23.152391,50
113.356616,23.152391,50
113.356614,23.152391,50
113.356612,23.15239,50
113.35661,23.15239,50
113.356608,23.15239,50
113.356606,23.15239,50
113.356604,23.15239,50
113.356603,23.152389,50
113.356601,23.152389,50
113.356599,23.152389,50
113.356597,23.152389,50
113.356595,23.152389,50
113.356593,23.152388,50
113.356591,23.152388,50
113.356589,23.152388,50
113.356587,23.152388,50
113.356585,23.152388,50
113.356583,23.152387,50
113.356581,23.152387,50
113.356579,23.152387,50
113.356577,23.152387,50
113.356575,23.152387,50
113.356573,23.152387,50
113.356571,23.152386,50
113.356569,23.152386,50
113.356568,23.152386,50
113.356566,23.152386,50
113.356564,23.152386,50
113.356562,23.152385,50
113.35656,23.152385,50
113.356558,23.152385,50
113.356556,23.152385,50
113.356554,23.152385,50
113.356552,23.152384,50
113.35655,23.152384,50
113.356548,23.152384,50
113.356546,23.152384,50
113.356544,23.152384,50
113.356542,23.152383,50
113.35654,23.152383,50
113.356538,23.152383,50
113.356536,23.152383,50
113.356534,23.152383,50
113.356533,23.152383,50
113.356531,23.152382,50
113.356529,23.152382,50
113.356527,23.152382,50
113.356525,23.152382,50
113.356523,23.152382,50
113.356521,23.152381,50
113.356519,23.152381,50
113.356517,23.152381,50
113.356515,23.152381,50
113.356513,23.152381,50
113.356511,23.15238,50
113.356509,23.15238,50
113.356507,23.15238,50
113.356505,23.15238,50
113.356503,23.15238,50
113.356501,23.15238,50
113.356499,23.152379,50
113.356498,23.152379,50
113.356496,23.152379,50
113.356494,23.152379,50
113.356492,23.152379,50
113.35649,23.152378,50
113.356488,23.152378,50
113.356486,23.152378,50
113.356484,23.152378,50
113.356482,23.152378,50
113.35648,23.152377,50
113.356478,23.152377,50
113.356476,23.152377,50
113.356474,23.152377,50
113.356472,23.152377,50
113.35647,23.152376,50
113.356468,23.152376,50
113.356466,23.152376,50
113.356464,23.152376,50
113.356463,23.152376,50
113.356461,23.152376,50
113.356459,23.152375,50
113.356457,23.152375,50
113.356455,23.152375,50
113.356453,23.152375,50
113.356451,23.152375,50
113.356449,23.152374,50
113.356447,23.152374,50
113.356443,23.152374,50
113.356441,23.152374,50
113.356439,23.152373,50
113.356437,23.152373,50
113.356435,23.152373,50
113.356433,23.152373,50
113.356431,23.152373,50
113.356429,23.152372,50
113.356427,23.152372,50
113.356426,23.152372,50
113.356424,23.152372,50
113.356422,23.152372,50
113.35642,23.152372,50
113.356418,23.152371,50
113.356416,23.152371,50
113.356414,23.152371,50
113.356412,23.152371,50
113.35641,23.152371,50
113.356408,23.15237,50
113.356406,23.15237,50
113.356404,23.15237,50
113.356402,23.15237,50
113.3564,23.15237,50
113.356398,23.152369,50
113.356396,23.152369,50
113.356394,23.152369,50
113.356392,23.152369,50
113.35639,23.152369,50
113.356388,23.152368,50
113.356387,23.152368,50
113.356385,23.152368,50
113.356383,23.152368,50
113.356381,23.152368,50
113.356379,23.152368,50
113.356377,23.152367,50
113.356375,23.152367,50
113.356373,23.152367,50
113.356371,23.152367,50
113.356369,23.152367,50
113.356367,23.152366,50
113.356365,23.152366,50
113.356363,23.152366,50
113.342404,23.135933,40
113.342405,23.135931,40
113.342406,23.135929,40
113.342406,23.135928,40
113.342407,23.135926,40
113.342408,23.135924,40
113.342408,23.135923,40
113.342409,23.135921,40
113.34241,23.135919,40
113.34241,23.135918,40
113.342411,23.135916,40
113.342412,23.135914,40
113.342412,23.135913,40
113.342413,23.135911,40
113.342414,23.135909,40
113.342414,23.135908,40
113.342415,23.135906,40
113.342416,23.135904,40
113.342416,23.135903,40
113.342417,23.135901,40
113.342418,23.135899,40
113.342418,23.135898,40
113.342419,23.135896,40
113.342419,23.135895,40
113.34242,23.135893,40
113.342421,23.135891,40
113.342421,23.13589,40
113.342422,23.135888,40
113.342423,23.135886,40
113.342423,23.135885,40
113.342424,23.135883,40
113.342425,23.135881,40
113.342425,23.13588,40
113.342426,23.135878,40
113.342427,23.135876,40
113.342427,23.135875,40
113.342428,23.135873,40
113.342429,23.135871,40
113.342429,23.13587,40
113.342431,23.135866,40
113.342432,23.135865,40
113.342433,23.135863,40
113.342434,23.135862,40
113.342435,23.13586,40
113.342436,23.135859,40
113.342437,23.135857,40
113.342438,23.135855,40
113.342438,23.135854,40
113.342439,23.135852,40
113.34244,23.135851,40
113.342441,23.135849,40
113.342442,23.135848,40
113.342443,23.135846,40
113.342444,23.135844,40
113.342445,23.135843,40
113.342446,23.135841,40
113.342447,23.13584,40
113.342448,23.135838,40
113.342449,23.135837,40
113.34245,23.135835,40
113.342451,23.135833,40
113.342452,23.135832,40
113.342453,23.13583,40
113.342453,23.135829,40
113.342454,23.135827,40
113.342455,23.135826,40
113.342456,23.135824,40
113.342457,23.135822,40
113.342458,23.135821,40
113.342459,23.135819,40
113.34246,23.135818,40
113.342461,23.135816,40
113.342462,23.135815,40
113.342463,23.135813,40
113.342464,23.135812,40
113.342465,23.13581,40
113.342466,23.135808,40
113.342467,23.135807,40
113.342468,23.135805,40
113.342468,23.135804,40
113.342469,23.135802,40
113.34247,23.135801,40
113.342471,23.135799,40
113.342472,23.135797,40
113.342473,23.135796,40
113.342474,23.135794,40
113.342475,23.135793,40
113.342476,23.135791,40
113.342477,23.13579,40
113.342478,23.135788,40
113.342479,23.135786,40
113.34248,23.135785,40
113.342481,23.135783,40
113.342482,23.135782,40
113.342483,23.13578,40
113.342483,23.135779,40
113.342484,23.135777,40
113.342485,23.135775,40
113.342486,23.135774,40
113.342487,23.135772,40
113.342488,23.135771,40
113.342489,23.135769,40
113.34249,23.135768,40
113.342491,23.135766,40
113.342492,23.135764,40
113.342493,23.135763,40
113.342494,23.135761,40
113.342495,23.13576,40
113.342496,23.135758,40
113.342497,23.135757,40
113.342498,23.135755,40
113.342499,23.135753,40
113.342499,23.135752,40
113.3425,23.13575,40
113.342501,23.135749,40
113.342502,23.135747,40
113.342503,23.135746,40
113.342504,23.135744,40
113.342505,23.135742,40
113.342506,23.135741,40
113.342507,23.135739,40
113.342508,23.135738,40
113.342509,23.135736,40
113.34251,23.135735,40
113.342511,23.135733,40
113.342512,23.135731,40
113.342513,23.13573,40
113.342514,23.135728,40
113.342514,23.135727,40
113.342515,23.135725,40
113.342516,23.135724,40
113.342517,23.135722,40
113.342518,23.13572,40
113.342519,23.135719,40
113.34252,23.135717,40
113.342521,23.135716,40
