4295810718232118,1039258020,10月15日 20:30,微博weibo.com,0,3,0,自从成为妈妈后，有一件事一直是我的噩梦，那就是——头发！  三年生了两个孩子，一直都没有染烫过，但头发每天都还是炸的跟草一样。外加头顶出油频繁，发尾干枯分叉，入秋之后静电又严重，头发就成了彻头彻尾的噩梦！即使皮肤逐渐变好，但头发一直是颜值最大bug。    后来有个朋友推荐了这款洗   展开全文c,1528394563,4295483788665682,null,null,,,2018-10-18
4295778337293086,2405066094,10月15日 20:30,微博weibo.com,0,0,0,自从成为妈妈后，有一件事一直是我的噩梦，那就是——头发！  三年生了两个孩子，一直都没有染烫过，但头发每天都还是炸的跟草一样。外加头顶出油频繁，发尾干枯分叉，入秋之后静电又严重，头发就成了彻头彻尾的噩梦！即使皮肤逐渐变好，但头发一直是颜值最大bug。    后来有个朋友推荐了这款洗   展开全文c,1528394563,4295483788665682,null,null,,,2018-10-18
4295753008278135,2490779181,10月15日 20:30,微博weibo.com,0,0,0,自从成为妈妈后，有一件事一直是我的噩梦，那就是——头发！  三年生了两个孩子，一直都没有染烫过，但头发每天都还是炸的跟草一样。外加头顶出油频繁，发尾干枯分叉，入秋之后静电又严重，头发就成了彻头彻尾的噩梦！即使皮肤逐渐变好，但头发一直是颜值最大bug。    后来有个朋友推荐了这款洗   展开全文c,1528394563,4295483788665682,null,null,,,2018-10-18
4295745416805050,3036287755,10月15日 20:30,微博weibo.com,0,0,0,自从成为妈妈后，有一件事一直是我的噩梦，那就是——头发！  三年生了两个孩子，一直都没有染烫过，但头发每天都还是炸的跟草一样。外加头顶出油频繁，发尾干枯分叉，入秋之后静电又严重，头发就成了彻头彻尾的噩梦！即使皮肤逐渐变好，但头发一直是颜值最大bug。    后来有个朋友推荐了这款洗   展开全文c,1528394563,4295483788665682,null,null,,,2018-10-18
4295737841700549,1740240824,10月15日 20:30,微博weibo.com,3,0,0,自从成为妈妈后，有一件事一直是我的噩梦，那就是——头发！  三年生了两个孩子，一直都没有染烫过，但头发每天都还是炸的跟草一样。外加头顶出油频繁，发尾干枯分叉，入秋之后静电又严重，头发就成了彻头彻尾的噩梦！即使皮肤逐渐变好，但头发一直是颜值最大bug。    后来有个朋友推荐了这款洗   展开全文c,1528394563,4295483788665682,null,null,,,2018-10-18
4295627477717775,1986281810,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4295542000994004,5652218030,10月15日 20:30,微博weibo.com,0,0,0,自从成为妈妈后，有一件事一直是我的噩梦，那就是——头发！  三年生了两个孩子，一直都没有染烫过，但头发每天都还是炸的跟草一样。外加头顶出油频繁，发尾干枯分叉，入秋之后静电又严重，头发就成了彻头彻尾的噩梦！即使皮肤逐渐变好，但头发一直是颜值最大bug。    后来有个朋友推荐了这款洗   展开全文c,1528394563,4295483788665682,null,null,,,2018-10-18
4295445767945994,3199233452,09月30日 17:05,360安全浏览器,0,0,0,【#转发有奖# 】#百年糊涂# 蓝纯品酒大师赛引领您提升品酒知识，共品纯净美酒，成为品酒大师。点击链接报名参赛，即有机会赢【10万现金奖】>>>>>>O网页链接————蓝纯抽奖福利·大奖喔！————转发本条微博，关注@百年糊涂酒 并@ 2位微博好友，10月30日抽出95位幸运儿   展开全文c,3359203370,4289996532221443,null,null,,,2018-10-18
4295371486141433,5694784004,10月15日 13:03,红米Note 4X 多彩金属,0,0,0, 你真的该换洗发水了又曝光洗发水致癌了你平时是不是否还在用沙宣.潘婷.伊卡璐.海飞丝，清扬，力士等一些大牌选择“蜜植素，选择健康！善意的提醒你们请把健康放在第一位 2佛山 · 罗村街区 L翠珠阁的秒拍视频 ,null,null,null,null,,,2018-10-18
4295354029520385,1287921703,10月15日 11:54,同步圈APP,0,0,0,我上传了一个视频 宝洁公司有七款产品被查出来二恶烷严重超标！会致癌！包括咱们耳熟能详的沙宣、潘婷、海飞丝、伊卡璐等等你还敢用这样会致癌会脱发的洗发水吗 O网页链接 ,null,null,['//ww1.sinaimg.cn/thumb150/4cc42027ly1fw8rphfx41j208005wdg4.jpg'],null,,['http://t.cn/E7uqpiq'],2018-10-18
4295278595486869,1773654843,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4295240799875097,2671978073,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4295217307428718,6339057943,10月15日 02:51,iPhone客户端,0,0,0,我在闲鱼发布了【现货日本原装伊卡璐Herbal薰衣草蜂蜜保湿柔顺洗发水护发素】#退坑回血便宜出！#O网页链接 ,null,null,['//ww1.sinaimg.cn/thumb150/006V02y3gy1fw8c07od4gj30qo0zkti8.jpg'],null,,['http://t.cn/E7EK4ws'],2018-10-18
4295130301226358,2429543327,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4295096256202899,1862572627,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4295059900263963,3957332427,10月09日 15:29,主人翁食品超话,0,0,0,主人翁食品小活动开始啦！！！ 主人翁旗舰店一等奖：10名。每人168元二等奖：30名。每人68元三等奖：200名。每人奖主人翁手工辣条四兄弟一单。参与方式：关注主人翁食品+转发本微博+关注主人翁旗舰店+@三个好友。@微博抽奖平台 开奖时间：10月12号抽100名三等奖，10月13号抽100名   展开全文c,3283758991,4293233738173950,null,null,,,2018-10-18
4295059614697287,3199233452,10月10日 08:00,微博 weibo.com,0,0,0,国际权威杀毒评测机构Virus Bulletin公布2018年8月VB100评测成绩，腾讯电脑管家（英文版）保持100%通过率，0误报的优异成绩，在该项测试中第30次获得认证，再次刷新连续通过记录！来转发这条安全界实力派“锦鲤”吧，你将连续收获各种好消息！即日起至14日（本周日），我们将在转发中抽取20名幸运管饭   展开全文c,1773148625,4293483096760502,null,null,,,2018-10-18
4295059593690835,3199233452,09月24日 09:00,iPhone客户端,0,0,0,是的，我就是你们从小爱到大的米多奇。看到你们这么喜欢我，怎能不给我的米粉、馍粉发福利？最想要什么？3台iPhone XS 64G、10份价值1000元的假日剁手基金和30份养胃大礼包，就是这么任性！！！快来关注我@米多奇食品并转评此条微博，同时@ 三位好友就行了。活动真实有效，10月8日通过@微博抽奖平台    展开全文c,6549966845,4287700108139697,null,null,,,2018-10-18
4295059568595269,3199233452,09月21日 14:03,搜狗高速浏览器,0,0,0,#一定是特别的缘分#一杯好浓香，一份好情缘，值此中秋团圆之际，五粮液赠你“团缘”美酒。即日起到10月7日，转发本条微博，同时关注并@五粮液，以#一定是特别的缘分#话题造句，说出你和亲友伴侣的特别情缘，即可参与活动，限量99瓶施华洛世奇设计的“缘定晶生”戒指款在等你！@五粮液 将于10月15日在参   展开全文c,5107945152,4286689138235142,null,null,,,2018-10-18
4294918355138931,3956598275,10月09日 15:29,主人翁食品超话,0,0,0,主人翁食品小活动开始啦！！！ 主人翁旗舰店一等奖：10名。每人168元二等奖：30名。每人68元三等奖：200名。每人奖主人翁手工辣条四兄弟一单。参与方式：关注主人翁食品+转发本微博+关注主人翁旗舰店+@三个好友。@微博抽奖平台 开奖时间：10月12号抽100名三等奖，10月13号抽100名   展开全文c,3283758991,4293233738173950,null,null,,,2018-10-18
4294875162066105,3882925710,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4294836024544361,1826444922,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4294815719705483,6339057943,10月14日 00:15,iPhone客户端,0,0,0,我在闲鱼发布了【现货日本原装伊卡璐Herbal薰衣草蜂蜜保湿柔顺洗发水护发素】#退坑回血便宜出！#O网页链接 ,null,null,['//ww3.sinaimg.cn/thumb150/006V02y3gy1fw71vtf81cj30qo0zkti8.jpg'],null,,['http://t.cn/E7WnRzK'],2018-10-18
4294757414797367,2190885990,10月11日 17:38,微博 weibo.com,0,0,0,开博太嗨森~刷我滴卡，不谢！关注@心悦俱乐部 +转发本条微博+@两位与你一起开过黑的好友 ，连续一周，每天开奖，壕官博石锤了●10月13日，送出60份  88Q币礼包●10月14日，送出6个  心悦定制双接头U盘●10月15日，送出4个  心悦定制双接头U盘●10月16日，送出3个   展开全文c,6633478968,4293990951762779,null,null,,,2018-10-18
4294670899447791,3199233452,09月13日 21:55,微博weibo.com,0,0,0,Pick101个幸运鹅！！！●抽1个人送最新双卡双待，特别显脸小的iPhone Xs Max●再抽100个人平分10000元拯救非酋！卷发+关住@斤斤 和我@茯苓有点儿甜 即可一个月后10月13日开！@微博抽奖平台 ,3310292841,4283908760008434,null,null,,,2018-10-18
4294670852604975,3199233452,10月11日 17:38,微博 weibo.com,0,0,0,开博太嗨森~刷我滴卡，不谢！关注@心悦俱乐部 +转发本条微博+@两位与你一起开过黑的好友 ，连续一周，每天开奖，壕官博石锤了●10月13日，送出60份  88Q币礼包●10月14日，送出6个  心悦定制双接头U盘●10月15日，送出4个  心悦定制双接头U盘●10月16日，送出3个   展开全文c,6633478968,4293990951762779,null,null,,,2018-10-18
4294666268361868,1807640110,09月13日 21:55,微博weibo.com,0,0,0,Pick101个幸运鹅！！！●抽1个人送最新双卡双待，特别显脸小的iPhone Xs Max●再抽100个人平分10000元拯救非酋！卷发+关住@斤斤 和我@茯苓有点儿甜 即可一个月后10月13日开！@微博抽奖平台 ,3310292841,4283908760008434,null,null,,,2018-10-18
4294595490059208,2930172885,10月13日 09:40,白居过隙的iPhone 8,0,0,0,#空瓶拜拜# 【干敏皮】依泉喷雾（旅行装）喷雾用过不少，依泉倒是第一次用，不过使用感出乎意料地好，不知道是因为咸咸的更保湿一点还是怎么着，比起某漾某云喷了以后更舒服一点，没等空瓶就入了300ml的大瓶装，肯定会再回购～伊卡璐玫瑰护发素普通的使用感，真的很普通，加上洗发水也没有很好用，嗯不会回购拉…豆乳水已经是第n瓶了，是那种皮肤好的时候不想用，一但到了过敏换季之类皮肤不稳定的时候就想到它了的可怜产品…维稳力满分！还会回购！ 收起全文d,null,null,"['//ww4.sinaimg.cn/thumb150/aea6e3d5ly1fw6ceod3dej22c02c0qv9.jpg', '//ww4.sinaimg.cn/thumb150/aea6e3d5ly1fw6cewubhhj22c02c0nph.jpg', '//ww4.sinaimg.cn/thumb150/aea6e3d5ly1fw6ceslzfaj22c02c0hdx.jpg']",null,,,2018-10-18
4294451167396202,6339057943,10月13日 00:06,iPhone客户端,0,0,0,我在闲鱼发布了【现货日本原装伊卡璐Herbal薰衣草蜂蜜保湿柔顺洗发水护发素】#退坑回血便宜出！#O网页链接 ,null,null,['//ww2.sinaimg.cn/thumb150/006V02y3gy1fw5w0kj78wj30qo0zkti8.jpg'],null,,['http://t.cn/E7o1Q0x'],2018-10-18
4294419613888624,2622512507,10月12日 15:10,微博 weibo.com,0,0,0,天猫#预售选品盛典# 正式开始啦为在双十一买到更多超值尖货，大美特此送上万元购物基金！必须雨露均沾！关注@我是大美人 转发这条微博并且@ 3个好友~每天不定时统一在此条通过@微博抽奖平台 开奖10月12日 抽8人平分1111元10月13日 抽7人平分1111元10月14日 抽6人平分1111元10月15日 抽5   展开全文c,1671416800,4294316237124019,null,null,,,2018-10-18
4294399690849341,1582161057,10月09日 21:33,微博 weibo.com,0,0,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4294375699842030,3922750869,10月09日 21:33,微博 weibo.com,0,0,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4294369726634242,1216089142,10月09日 21:33,微博 weibo.com,4,1,2,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4294304849673838,5997292917,10月12日 14:25,一博妆粉的Android,0,0,0,排雷#伊卡璐#  迷迭薄荷无硅洗发露去屑效果：一般吧，明显不如欧莱雅水润去屑的那款。唯一值得称道的大概是，香。 ,null,null,null,null,,,2018-10-18
4294221014029492,3199233452,10月08日 22:52,null,0,0,0,#电影无双# 50张电影票福利派送！由周润发和郭富城主演的无双正在热映，这可能是这几年最好的港片了！关注@刀叨电影  转发此微博并@ 3位好友，10/12通过官方平台抽取25位粉丝（每人两张)送出电影票。一起去看国庆档最佳电影吧 ,6277252957,4292982825679316,null,null,,,2018-10-18
4294220993039442,3199233452,10月08日 10:52,微博 weibo.com,0,0,0,需要买Apple新品？抢购攻略在这里→O网页链接 10月8日Apple产品#京东超级新品日#抢券享最高12期免息！iPhone XS MAX无线充电器套装低至9648，iPhone XS无线充电器和VR眼镜套装低至8748！虽然我送不起iPhone，但我可以送你别的呀~关注我，转发本博并@ 1位好友，10月12日抽20位铁粉送App Sto   展开全文c,6334186312,4292801702754069,null,null,,,2018-10-18
4294137106455975,3154969813,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4294098254567014,6339057943,10月12日 00:44,iPhone客户端,0,0,0,我在闲鱼发布了【现货日本原装伊卡璐Herbal薰衣草蜂蜜保湿柔顺洗发水护发素】#退坑回血便宜出！#O网页链接 ,null,null,['//ww3.sinaimg.cn/thumb150/006V02y3gy1fw4rhf3xioj30qo0zkti8.jpg'],null,,['http://t.cn/E7MtkZj'],2018-10-18
4293989211888067,1749002145,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4293854490260399,3385634782,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4293852305575814,3199233452,09月30日 19:55,三星Galaxy S9,0,0,0,国庆假期到啦！大家都去哪玩鸭？中秋以来天气转凉，出游记得加衣噢！愈加萧瑟的秋风挡不住小V君发福利的热情，即日起关注@VIPKID家长V课堂，转发本条微博并在评论区分享你的假期生活，10月10日抽100位粉丝送300张电影票！国庆快乐，撒花~~ ,6363104651,4290039158435563,null,null,,,2018-10-18
4293852255466458,3199233452,10月08日 16:28,iPhone X,0,0,0,戎美高端女装 全年一个价，买早了不吃亏，每周二、五、日上午十点上新。转发这条微博，关注我同时关注@戎美高端女装品牌创始人 ，可追踪最新剧透。每天10:00，16:00，22:00各抽100人送10元现金，多转多中。抽奖通过@微博抽奖平台 进行。另有不定期粉丝红包，感谢您的关注！ O网页链接 ,2969186274,4292886361490939,null,null,,,2018-10-18
4293847813067416,2337045537,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4293796672561146,2409482455,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4293771065786603,6339057943,10月11日 03:04,iPhone客户端,0,0,0,我在闲鱼发布了【现货日本原装伊卡璐Herbal薰衣草蜂蜜保湿柔顺洗发水护发素】#退坑回血便宜出！#O网页链接 ,null,null,['//ww3.sinaimg.cn/thumb150/006V02y3gy1fw3pwnefzkj30qo0zkti8.jpg'],null,,['http://t.cn/E7GhJTV'],2018-10-18
4293710398969545,1887703474,10月10日 18:33,微博 weibo.com,0,0,0,美食博主上身做个长沙的吃吃吃repo，因为去长沙本来也不是玩，自己的时间大概只有两天半。我恨自己为什么只有一张嘴一个胃，太多来不及去吃，就把吃过的写一下。我一个完全不能吃辣的人在这座城市打开了吃辣的开关，所以不吃辣的朋友也可以试试的。感谢微博姐妹们的各种美食推荐，上一条推荐贴在这（   展开全文c,1817445571,4293642577222971,null,null,,,2018-10-18
4293647652487443,2882562434,10月10日 18:53,iPhone客户端,0,0,0,西班牙的洗护为什么卖得这么贵 最近入了卡诗和伊卡璐  开心 ,null,null,null,null,,,2018-10-18
4293574382583094,1978260277,08月08日 21:25,微博weibo.com,0,0,0,大家还记得在学校的时候 张张抢我的沐浴露用的事儿吗  我这几天买了一套洗发水 粉粉的很符合张张的少女心 晚上用完躺着在他怀里蹭 他说香香的很好闻 还用粗粗的手指给我撩头发  结果今早准备出门的时候 他从我身边走过 我发现他头发上的味道...emmm... 玫瑰味... 张子凡！你偷用我   展开全文c,1805281795,4270855251035291,null,null,,,2018-10-18
4293567411356821,5116352303,10月10日 12:32,微博 weibo.com,0,0,0,#我就是漂亮实力派# 漂亮与实力的化身微软Surface神秘新品15号发布，16号京东独家发售，与你相约@京东电脑数码 。即日起关注@微软Windows 微博，转发此条微博并@ 3名好友，就有机会赢取128G闪迪内存卡，飞利浦蓝牙音箱与JBL入耳式耳机，@微博抽奖平台 将于10月16日，20日分别抽取2次大奖！   展开全文c,1652987982,4293551573982856,null,null,,,2018-10-18
4293511869749390,6356925096,10月10日 09:54,微博 weibo.com,0,0,0,580，#伊卡璐#Herbal透明玫瑰精华超香无硅洗发水护发素套装，粉色伊卡璐—— 玫瑰花香味黄色伊卡璐------洋甘菊香味容量：490ml+490ml 瓶装一套 ,null,null,['//ww2.sinaimg.cn/thumb150/006Wd0BWgy1fw2w4vuenkj30ja0bjdwe.jpg'],null,,,2018-10-18
4293417691757380,1645930770,10月10日 03:40,iPhone,0,0,0,其实我也挺喜欢benny的 我说的喜欢就是真的喜欢 我很少见到能张口跟我说伊卡璐这个洗发水的人了 我就是他提起伊卡璐开始喜欢他的 有点奇怪吧 我对这种经历的猛然重合有一种特别的偏爱 一下子觉得他特别亲切 ,null,null,null,null,,,2018-10-18
4293374003903720,1890466622,10月09日 21:33,微博 weibo.com,0,0,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4293371579005823,2688598470,10月09日 21:33,微博 weibo.com,0,0,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4293370526643422,1770531547,10月09日 21:33,微博 weibo.com,0,0,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4293369633132268,1648424575,10月09日 21:33,微博 weibo.com,3,0,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4293363261543657,6117999639,10月09日 21:33,微博 weibo.com,0,0,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4293342184870201,1651646095,10月09日 21:33,微博 weibo.com,4,2,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4293341870706406,1292266285,10月09日 21:33,微博 weibo.com,0,0,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4293341808448400,2122225103,10月09日 22:38,Weibo.intl,0,0,0,伊卡璐西柚薄荷味洗发水太好闻了 ,null,null,null,null,,,2018-10-18
4293341053114267,1182693365,10月09日 21:33,微博 weibo.com,11,1,0,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4293340738028557,1372883360,10月09日 21:33,微博 weibo.com,12,5,1,看到skinfood和The ordinary即将倒闭的消息，突然想问，有没有什么护肤、美妆品牌是你曾经的噩梦？ ,5126427168,4293325420755795,null,null,,,2018-10-18
4293322337819925,3178500147,10月09日 21:21,iPhone客户端,0,19,3,细数这些年用过的洗发水：红吕，紫吕，睿嫣，力士，伊卡璐，飘柔，阿道夫，海飞丝，潘婷，100年润发，沙宣，施华寇，滋源，欧莱雅，丝蕴，清扬，水之密语，coco，多芬，拉芳，丝蓓绮，都不如舒蕾让头发柔顺丝滑 ,null,null,['//ww2.sinaimg.cn/thumb150/bd741033ly1fw29ymqmqzj20qo0zktoy.jpg'],null,,,2018-10-18
