112,1,113.351614,23.156294,6.889594476,04:51.3
113,1,113.351614,23.156226,7.353278645,04:52.3
114,1,113.351615,23.156154,7.810882666,04:53.3
115,1,113.351616,23.15608,8.255538164,04:54.3
116,1,113.351617,23.156001,8.718662963,04:55.3
117,1,113.351618,23.155929,8.014896788,04:56.3
118,1,113.351619,23.155857,7.916389264,04:57.3
119,1,113.35162,23.155787,7.755368088,04:58.3
120,1,113.351621,23.155715,7.818368011,04:59.3
121,1,113.351622,23.155643,7.840555274,05:00.3
122,1,113.351622,23.155571,7.862085991,05:01.3
123,1,113.351623,23.155499,7.85546415,05:02.3
124,1,113.351624,23.155427,7.858899886,05:03.3
125,1,113.351625,23.155356,7.819597784,05:04.3
126,1,113.351626,23.155284,7.834580857,05:05.3
127,1,113.351627,23.155212,7.908108718,05:06.3
128,1,113.351628,23.15514,7.953652915,05:07.3
129,1,113.351629,23.155069,7.910857907,05:08.3
130,1,113.351614,23.155006,7.788209991,05:09.3
131,1,113.35155,23.154973,7.658415273,05:10.3
132,1,113.351484,23.154951,7.473488487,05:11.3
133,1,113.351413,23.154944,7.388959749,05:12.3
134,1,113.351341,23.154936,7.425765004,05:13.3
135,1,113.351271,23.15493,7.297177544,05:14.3
136,1,113.351203,23.154923,7.105780296,05:15.3
137,1,113.35113,23.154916,7.583510824,05:16.3
138,1,113.351052,23.154908,8.118714763,05:17.3
139,1,113.350969,23.1549,8.635206249,05:18.3
140,1,113.350893,23.154893,7.834132457,05:19.3
141,1,113.350813,23.154885,8.283142012,05:20.3
142,1,113.350729,23.154877,8.701410826,05:21.3
143,1,113.35065,23.154869,8.132818683,05:22.3
144,1,113.35057,23.154862,8.198295232,05:23.3
145,1,113.350492,23.154854,8.052579751,05:24.3
146,1,113.350412,23.154847,8.249840477,05:25.3
147,1,113.350332,23.154839,8.316611026,05:26.3
148,1,113.350251,23.154831,8.405385645,05:27.3
149,1,113.350177,23.154824,7.612299617,05:28.3
150,1,113.350103,23.154817,7.705394308,05:29.3
151,1,113.350029,23.15481,7.712151388,05:30.3
152,1,113.349953,23.154803,7.765135157,05:31.3
153,1,113.349879,23.154796,7.614738373,05:32.3
154,1,113.349805,23.154789,7.60904964,05:33.3
155,1,113.349731,23.154782,7.575651709,05:34.3
156,1,113.349657,23.154775,7.744338352,05:35.3
157,1,113.349583,23.154768,7.640113244,05:36.3
158,1,113.349507,23.15476,7.802026925,05:37.3
159,1,113.349426,23.15475,8.359137288,05:38.3
160,1,113.349342,23.154734,8.90708092,05:39.3
161,1,113.349259,23.154719,8.761903136,05:40.3
162,1,113.349173,23.154703,9.186557434,05:41.3
163,1,113.349087,23.154687,9.177131647,05:42.3
164,1,113.349002,23.154671,9.156529954,05:43.3
165,1,113.348916,23.154655,9.145875691,05:44.3
166,1,113.348832,23.154639,9.004609372,05:45.3
167,1,113.348749,23.154631,8.852304006,05:46.3
168,1,113.348659,23.154635,9.283610921,05:47.3
169,1,113.348567,23.15464,9.421784412,05:48.3
170,1,113.348477,23.154644,9.290510374,05:49.3
171,1,113.348387,23.154648,9.270471745,05:50.3
172,1,113.348299,23.154653,9.133053384,05:51.3
173,1,113.34821,23.15466,9.129748379,05:52.3
174,1,113.348124,23.154677,9.176655545,05:53.3
175,1,113.348036,23.15469,9.185204874,05:54.3
176,1,113.347949,23.154703,9.182933513,05:55.3
177,1,113.347862,23.154715,9.035672841,05:56.3
178,1,113.347777,23.154728,8.982762771,05:57.3
179,1,113.347692,23.15474,8.910855911,05:58.3
180,1,113.347605,23.154753,9.107270897,05:59.3
181,1,113.347518,23.154765,9.181367423,06:00.3
182,1,113.347431,23.154778,9.063769457,06:01.3
183,1,113.347342,23.154784,9.207764587,06:02.3
184,1,113.347252,23.154789,9.255658242,06:03.3
185,1,113.347161,23.154795,9.340521223,06:04.3
186,1,113.347069,23.1548,9.502719272,06:05.3
187,1,113.346975,23.154806,9.635432882,06:06.3
188,1,113.346881,23.154806,9.480353943,06:07.3
189,1,113.346789,23.154805,9.315260504,06:08.3
190,1,113.346695,23.154803,9.49097947,06:09.3
191,1,113.346602,23.154798,9.496740334,06:10.3
192,1,113.346508,23.154791,9.688106207,06:11.3
193,1,113.346414,23.154783,9.72895327,06:12.3
194,1,113.346322,23.154769,9.570036955,06:13.3
195,1,113.346234,23.15475,9.433212392,06:14.3
196,1,113.346149,23.154728,9.261104437,06:15.3
197,1,113.346065,23.154707,9.201846988,06:16.3
198,1,113.345981,23.154678,9.365196258,06:17.3
199,1,113.345899,23.154648,9.273672295,06:18.3
200,1,113.345817,23.154614,9.401230322,06:19.3
201,1,113.345737,23.154573,9.479303967,06:20.3
202,1,113.345656,23.154532,9.483712615,06:21.3
203,1,113.345578,23.154485,9.508896988,06:22.3
204,1,113.345501,23.154439,9.415181769,06:23.3
205,1,113.34543,23.154389,9.23030724,06:24.3
206,1,113.345364,23.154337,9.059588208,06:25.3
207,1,113.345298,23.154285,9.093276723,06:26.3
208,1,113.345235,23.15423,9.074489851,06:27.3
209,1,113.345175,23.154172,9.03832138,06:28.3
210,1,113.345115,23.154113,8.928110527,06:29.3
211,1,113.345058,23.154058,8.35394975,06:30.3
212,1,113.344999,23.154001,8.826614627,06:31.3
213,1,113.344937,23.153941,9.284500439,06:32.3
214,1,113.344878,23.153883,8.844926882,06:33.3
215,1,113.344816,23.153823,9.382863316,06:34.3
216,1,113.344757,23.153766,8.949700213,06:35.3
217,1,113.3447,23.153711,8.469514908,06:36.3
218,1,113.344638,23.153655,8.97325818,06:37.3
219,1,113.344574,23.1536,9.023207575,06:38.3
220,1,113.344511,23.153546,8.963190793,06:39.3
221,1,113.344449,23.153492,8.880529904,06:40.3
222,1,113.34438,23.153438,9.469070732,06:41.3
223,1,113.344308,23.153385,9.402929697,06:42.3
224,1,113.344238,23.153333,9.287798278,06:43.3
225,1,113.344167,23.15328,9.376452073,06:44.3
226,1,113.344096,23.153226,9.411758752,06:45.3
227,1,113.344024,23.153173,9.551805959,06:46.3
228,1,113.343946,23.153124,9.626104675,06:47.3
229,1,113.343868,23.153075,9.639039272,06:48.3
230,1,113.34379,23.153027,9.533390109,06:49.3
231,1,113.343712,23.152978,9.684400152,06:50.3
232,1,113.343635,23.15293,9.559456368,06:51.3
233,1,113.343559,23.152882,9.419692115,06:52.3
234,1,113.343484,23.152836,9.302182444,06:53.3
235,1,113.343411,23.152787,9.268845653,06:54.3
236,1,113.343341,23.152734,9.446574311,06:55.3
237,1,113.343271,23.15268,9.497338759,06:56.3
238,1,113.343203,23.152627,9.326949442,06:57.3
239,1,113.343133,23.152573,9.404663175,06:58.3
240,1,113.343068,23.152514,9.536417799,06:59.3
241,1,113.343003,23.152455,9.387225664,07:00.3
242,1,113.34294,23.152397,9.295344784,07:01.3
243,1,113.342877,23.152338,9.212128069,07:02.3
244,1,113.342812,23.152279,9.386506892,07:03.3
245,1,113.34275,23.152222,9.225402269,07:04.3
246,1,113.342686,23.152163,9.340028833,07:05.3
247,1,113.342622,23.152102,9.455233977,07:06.3
248,1,113.342562,23.152037,9.58761439,07:07.3
249,1,113.342502,23.151973,9.616276086,07:08.3
250,1,113.342442,23.151907,9.754541491,07:09.3
251,1,113.342385,23.151837,9.814154088,07:10.3
252,1,113.342332,23.151764,9.894162428,07:11.3
253,1,113.34228,23.151691,9.857407932,07:12.3
254,1,113.342227,23.151616,10.04842704,07:13.3
255,1,113.342176,23.15154,10.02949238,07:14.3
256,1,113.342124,23.151463,9.972164357,07:15.3
257,1,113.342073,23.151386,10.06779892,07:16.3
258,1,113.342022,23.151309,10.02311567,07:17.3
259,1,113.341973,23.151233,9.870017584,07:18.3
260,1,113.341925,23.151158,9.754650515,07:19.3
261,1,113.341877,23.151083,9.586544896,07:20.3
262,1,113.341829,23.151007,9.782716219,07:21.3
263,1,113.341782,23.150934,9.319471567,07:22.3
264,1,113.341738,23.150866,8.817188552,07:23.3
265,1,113.341691,23.150793,9.416953312,07:24.3
266,1,113.341647,23.150725,8.859918437,07:25.3
267,1,113.341601,23.150652,9.295561156,07:26.3
268,1,113.341559,23.150585,8.69688658,07:27.3
269,1,113.341514,23.150514,9.182123474,07:28.3
270,1,113.341471,23.150446,8.751407265,07:29.3
271,1,113.341426,23.150375,9.181791567,07:30.3
272,1,113.341381,23.150304,9.18875323,07:31.3
273,1,113.341337,23.150232,9.065081475,07:32.3
274,1,113.341294,23.150162,8.884522096,07:33.3
275,1,113.341248,23.150089,9.341685691,07:34.3
276,1,113.341203,23.150016,9.327661059,07:35.3
277,1,113.341194,23.149931,9.50351428,07:36.3
278,1,113.341191,23.149845,9.607508749,07:37.3
279,1,113.34118,23.14976,9.574008566,07:38.3
280,1,113.341146,23.149682,9.551662423,07:39.3
281,1,113.341113,23.149605,9.426205245,07:40.3
282,1,113.34108,23.149528,9.261728578,07:41.3
